row,dam,lat,lng,status,detail,search_radius,raw_ids
2483,江川,33.46009488,130.73391545,ok,cont-1:id=180(Tr22-J31_mscma_hc),,[180]
2484,山口調整池,33.46817875,130.508519,ok,cont-1:id=1591(K12_pam_a),,[1591]
2485,佐野池,33.12122296,130.53407241,ok,cont-1:id=554(Tr22-J31_mscpe_hc),,[554]
2486,若山溜池,33.22496432,130.66060858,ok,cont-1:id=554(Tr22-J31_mscpe_hc),,[554]
2487,善蔵溜池,33.19121472,130.69678297,ok,cont-4:id=2345(Q11_vas_al),,[2345]
2488,深田浦池,33.12827466,130.52560537,ok,cont-1:id=554(Tr22-J31_mscpe_hc),,[554]
2489,スゲタ溜池,33.18124551,130.67640388,ok,cont-4:id=2345(Q11_vas_al),,[2345]
2490,蒲地山池,33.13914091,130.53081139,ok,cont-1:id=554(Tr22-J31_mscpe_hc),,[554]
2491,狸穴溜池,33.18422728,130.70823073,ok,cont-1:id=554(Tr22-J31_mscpe_hc),,[554]
2492,森樫溜池,33.17882475,130.7085154,ok,cont-1:id=554(Tr22-J31_mscpe_hc),,[554]
2493,花宗溜池,33.21732388,130.62736905,ok,cont-1:id=554(Tr22-J31_mscpe_hc); cont-4:id=2322(Q31_vas_ap); cont-5:id=1883(H_sad),500,[1883]
2494,堂作溜池（中）,33.18641565,130.67719544,ok,cont-4:id=2345(Q11_vas_al),,[2345]
2495,堤ノ脇池,33.14303703,130.52830574,ok,cont-1:id=554(Tr22-J31_mscpe_hc),,[554]
2496,堂作溜池（下）,33.18186978,130.68336707,ok,cont-4:id=2345(Q11_vas_al),500,[2345]
2497,下九折谷池,33.14169091,130.51363546,ok,cont-1:id=554(Tr22-J31_mscpe_hc),,[554]
2498,大小溜池,33.18951544,130.7723549,ok,cont-1:id=554(Tr22-J31_mscpe_hc),,[554]
2499,金堀谷溜池,33.22027805,130.66511088,ok,cont-1:id=554(Tr22-J31_mscpe_hc),,[554]
2500,日向神,33.1761303,130.77987981,ok,cont-4:id=2345(Q11_vas_al),,[2345]
2501,松瀬,33.17598383,130.76838757,ok,cont-4:id=2345(Q11_vas_al),,[2345]
2502,柳の谷,33.41680773,130.05415735,ok,cont-1:id=1591(K12_pam_a),,[1591]
2503,古明神,33.44416641,130.10483488,ok,cont-1:id=1884(K12_pim_a),,[1884]
2504,厳木川調整池,33.3489473,130.11447166,ok,cont-1:id=1884(K12_pim_a),,[1884]
2505,中小場溜池,33.40715986,130.01860323,ok,cont-1:id=1591(K12_pam_a),,[1591]
2506,新浦,33.43227348,129.97266846,ok,cont-1:id=1884(K12_pim_a); cont-5:id=1883(H_sad),500,[1883]
2507,日ノ峯,33.18306868,129.9273032,ok,cont-1:id=2084(Pg3_soss),,[2084]
2508,上堤,33.21108077,129.93260561,ok,cont-1:id=2033(Pg3_sbs),,[2033]
2509,肩山,33.28777778,129.986,ok,cont-1:id=2084(Pg3_soss); cont-5:id=1883(H_sad),500,[1883]
2510,大溜,33.34915954,129.98711005,ok,cont-1:id=2030(Pg2_sbs); cont-5:id=1883(H_sad),500,[1883]
2511,井手口川,33.28941078,129.99000253,ok,cont-1:id=2084(Pg3_soss),,[2084]
2512,狩立,33.18184991,129.92944846,ok,cont-1:id=2084(Pg3_soss),,[2084]
2513,本部,33.26672051,130.0094871,ok,cont-1:id=2030(Pg2_sbs),,[2030]
2514,平木場,33.43200911,129.94549614,ok,cont-1:id=1591(K12_pam_a),,[1591]
2515,平木場脇,33.43232598,129.94169004,ok,cont-1:id=1591(K12_pam_a),,[1591]
2516,宮の浦,33.33439626,130.02192953,ok,cont-1:id=2030(Pg2_sbs),,[2030]
2517,伊岐佐,33.36755671,130.04266423,ok,cont-1:id=1591(K12_pam_a),,[1591]
2518,厳木,33.32772265,130.10189038,ok,cont-1:id=199(D3-P1_mscma_hg),,[199]
2519,朝月溜池,33.51554226,129.94626292,ok,cont-1:id=1884(K12_pim_a),,[1884]
2520,打上,33.50730746,129.90221947,ok,cont-1:id=1884(K12_pim_a),,[1884]
2521,後川内,33.44603475,129.92192174,ok,cont-1:id=1591(K12_pam_a),,[1591]
2522,藤ノ平,33.46453646,129.88537272,ok,cont-1:id=1591(K12_pam_a),,[1591]
2523,赤坂,33.41344505,129.89651679,ok,cont-1:id=2084(Pg3_soss),,[2084]
2524,上倉,33.42301334,129.85246585,ok,cont-2:id=1254(N3_vba_al),,[1254]
2525,都川内,33.26045632,129.90572962,ok,cont-1:id=2084(Pg3_soss),,[2084]
2526,竜門,33.21201905,129.87797902,ok,cont-4:id=2345(Q11_vas_al),,[2345]
2527,古木場,33.16738856,129.91127222,ok,cont-1:id=2084(Pg3_soss),,[2084]
2528,有田,33.19833322,129.89519698,ok,cont-4:id=2345(Q11_vas_al),500,[2345]
2529,大浦,32.96726254,130.16837537,ok,cont-4:id=1580(Q2_vis_al),,[1580]
2530,新立下溜池,33.02643846,130.13320924,ok,cont-4:id=852(Q12_vbs_al); cont-5:id=2396(Q1-H_v_af),1000,[2396]
2531,笹原溜池,33.04282199,130.12154084,ok,cont-4:id=852(Q12_vbs_al); cont-5:id=2396(Q1-H_v_af),1000,[2396]
2532,花取溜池,33.0592463,130.11902315,ok,cont-4:id=852(Q12_vbs_al); cont-5:id=2396(Q1-H_v_af),500,[2396]
2533,七曲溜池,33.03080808,130.12187783,ok,cont-4:id=852(Q12_vbs_al); cont-5:id=2396(Q1-H_v_af),1000,[2396]
2534,万才溜池,33.03194613,130.07969253,ok,cont-4:id=1890(Q12_vis_al),,[1890]
2535,中木庭,33.04169681,130.07019232,ok,cont-2:id=2082(N3_vis_al),,[2082]
2536,横竹,33.05958203,130.03808667,ok,cont-2:id=2082(N3_vis_al); cont-4:id=852(Q12_vbs_al); cont-5:id=1883(H_sad),500,[1883]
2537,岩屋川内,33.06809984,129.98305342,ok,cont-2:id=1208(N2_vba_al),,[1208]
2538,深浦,33.13814838,130.10341934,ok,cont-2:id=2024(N2_vis_al),,[2024]
2539,草場,33.15743431,130.09363836,ok,cont-2:id=2024(N2_vis_al); cont-5:id=1883(H_sad),500,"[2024, 1883]"
2540,桜谷,33.16851969,130.03859496,ok,cont-1:id=2030(Pg2_sbs),,[2030]
2541,天ヶ瀬,33.24986672,130.10726114,ok,cont-1:id=2084(Pg3_soss),,[2084]
2542,杵島山,33.21863357,130.13128703,ok,cont-1:id=2084(Pg3_soss),,[2084]
2543,渕の尾（再）,33.18170418,129.9971881,ok,cont-1:id=2084(Pg3_soss),,[2084]
2544,庭木,33.12608707,129.95984869,ok,cont-1:id=2084(Pg3_soss),,[2084]
2545,矢筈,33.14260559,129.94978849,ok,cont-1:id=2084(Pg3_soss),,[2084]
2546,六角川河口堰,33.20372614,130.18995355,ok,cont-5:id=1883(H_sad),500,[1883]
2547,八丁,33.31342323,130.1489156,ok,cont-1:id=199(D3-P1_mscma_hg),,[199]
2548,永池上（元）,33.18654758,130.08116258,ok,cont-2:id=2024(N2_vis_al),,[2024]
2549,繁昌,33.2264524,130.0128195,ok,cont-1:id=2084(Pg3_soss); cont-2:id=2024(N2_vis_al); cont-5:id=1883(H_sad),500,[1883]
2550,永池（再）,33.18661342,130.0812199,ok,cont-2:id=2024(N2_vis_al),,[2024]
2551,岸川防災,33.31684048,130.1252125,ok,cont-1:id=199(D3-P1_mscma_hg),500,"[199, 1043, 405, 1884]"
2552,天山,33.34250371,130.13233719,ok,cont-1:id=199(D3-P1_mscma_hg),,[199]
2553,嘉瀬川,33.38885146,130.21682603,ok,cont-1:id=1624(K21_pam_a),,[1624]
2554,北山,33.43371055,130.23710392,ok,cont-1:id=1624(K21_pam_a),,[1624]
2555,北浦溜池,33.30800435,130.20910595,ok,cont-1:id=199(D3-P1_mscma_hg); cont-2:id=1208(N2_vba_al); cont-5:id=1883(H_sad),500,[1883]
2556,松山田溜池,33.32572036,129.74617664,ok,cont-2:id=1208(N2_vba_al),,[1208]
2557,笛吹,33.30556503,129.73477309,ok,cont-2:id=1208(N2_vba_al),,[1208]
2558,郭公尾溜池,33.32219236,129.68365275,ok,cont-2:id=1208(N2_vba_al),,[1208]
2559,久吹,33.36554328,129.60807172,ok,cont-2:id=1208(N2_vba_al),,[1208]
2560,樋口,33.26704074,129.58918234,ok,cont-1:id=2058(Pg4_sns),,[2058]
2561,郷美谷池,33.19412793,129.81021783,ok,cont-2:id=1208(N2_vba_al),500,[1208]
2562,相当,33.21888889,129.7803056,ok,cont-1:id=2058(Pg4_sns),,[2058]
2563,川谷,33.18967449,129.78396092,ok,cont-2:id=1208(N2_vba_al),,[1208]
2564,転石,33.20233872,129.76404695,ok,cont-1:id=2058(Pg4_sns); cont-2:id=1208(N2_vba_al); cont-5:id=1883(H_sad),500,"[1208, 1883, 2058]"
2565,菰田,33.23723764,129.71143764,ok,cont-1:id=2058(Pg4_sns),,[2058]
2566,つづら,33.22850038,129.62346534,ok,cont-1:id=2033(Pg3_sbs),,[2033]
2567,山の田,33.19761114,129.73174556,ok,cont-1:id=2058(Pg4_sns),,[2058]
2568,猫山,33.16914723,129.78201368,ok,cont-1:id=2033(Pg3_sbs),,[2033]
2569,江永,33.15968215,129.84633018,ok,cont-1:id=2084(Pg3_soss),,[2084]
2570,下の原（元）,33.13279304,129.81677002,ok,cont-1:id=2084(Pg3_soss),,[2084]
2571,下の原（再）,33.13264449,129.8163889,ok,cont-1:id=2084(Pg3_soss),,[2084]
2572,石木,33.08532523,129.88637788,ok,cont-4:id=2080(Q11_vis_al); cont-5:id=1883(H_sad),500,[1883]
2573,野々川,33.14735135,129.91750325,ok,cont-1:id=2084(Pg3_soss),,[2084]
2574,奥ノ川内溜池,33.09226717,129.85202523,ok,cont-1:id=2084(Pg3_soss); cont-2:id=1208(N2_vba_al); cont-4:id=2080(Q11_vis_al),500,"[2080, 1208, 2084]"
2575,萱瀬（元）,32.97833333,130.0205556,ok,cont-4:id=1890(Q12_vis_al); cont-5:id=1883(H_sad),500,[1883]
2576,萱瀬（再）,32.97833333,130.0205556,ok,cont-4:id=1890(Q12_vis_al); cont-5:id=1883(H_sad),500,[1883]
2577,野岳溜池,32.97541564,129.9814404,ok,cont-2:id=1208(N2_vba_al),,[1208]
2578,重井田,32.96684306,129.97571261,ok,cont-4:id=852(Q12_vbs_al),,[852]
2579,池田（元）,32.93443855,129.97629579,ok,cont-2:id=1208(N2_vba_al),,[1208]
2580,池田（再）,32.9341479,129.97621431,ok,cont-2:id=1208(N2_vba_al),,[1208]
2581,大多武溜池,32.93105556,130.0107222,ok,cont-4:id=1580(Q2_vis_al),,[1580]
2582,土師野尾,32.81666136,130.02319178,ok,cont-1:id=2030(Pg2_sbs),500,[2030]
2583,伊木力,32.83935811,129.92675395,ok,cont-2:id=1980(N3_vis_ap),,[1980]
2584,長与,32.83805776,129.89988558,ok,cont-2:id=2082(N3_vis_al),,[2082]
2585,久留里,32.83641401,129.83518548,ok,cont-2:id=2082(N3_vis_al),,[2082]
2586,中山,32.85277791,129.81079714,ok,cont-2:id=1208(N2_vba_al),,[1208]
2587,伊佐ノ浦,33.01382732,129.68576449,ok,cont-1:id=421(K122-Pg12_msp_hg),,[421]
2588,本明川,32.89012845,130.02388619,ok,cont-4:id=1580(Q2_vis_al); cont-5:id=1883(H_sad),500,[1883]
2589,小ヶ倉,32.82126663,130.05274101,ok,cont-1:id=2030(Pg2_sbs); cont-5:id=1883(H_sad),500,[1883]
2590,雪浦,32.95473913,129.69726921,ok,cont-1:id=79(K122-Pg12_mscpe_hg),,[79]
2591,神浦,32.88493296,129.71275414,ok,cont-1:id=79(K122-Pg12_mscpe_hg),,[79]
2592,犬木溜池,32.90556603,130.11398889,ok,cont-4:id=1580(Q2_vis_al); cont-5:id=2396(Q1-H_v_af),1000,[2396]
2593,柳原溜池,32.93284197,130.12698344,ok,cont-4:id=1890(Q12_vis_al),,[1890]
2594,江湖溜池,32.91115703,130.1202108,ok,cont-4:id=1580(Q2_vis_al); cont-5:id=2396(Q1-H_v_af),1000,[2396]
2595,鬼取溜池,32.92959037,130.11137915,ok,cont-4:id=1580(Q2_vis_al),,[1580]
2596,鳴見,32.8260609,129.80369117,ok,cont-1:id=79(K122-Pg12_mscpe_hg),,[79]
2597,式見,32.79122222,129.8025278,ok,cont-1:id=79(K122-Pg12_mscpe_hg),,[79]
2598,浦上（再）,32.79447222,129.8714722,ok,cont-2:id=2082(N3_vis_al),,[2082]
2599,浦上（元）,32.79446028,129.87119015,ok,cont-2:id=2082(N3_vis_al),,[2082]
2600,本河内低部（元）,32.7524985,129.8990358,ok,cont-2:id=1980(N3_vis_ap),,[1980]
2601,本河内低部（再）,32.75253162,129.89900985,ok,cont-2:id=1980(N3_vis_ap),,[1980]
2602,本河内高部（元）,32.75442233,129.90924817,ok,cont-2:id=1980(N3_vis_ap),,[1980]
2603,本河内高部（再）,32.7541035,129.90898771,ok,cont-2:id=1980(N3_vis_ap),,[1980]
2604,西山（元）,32.77017576,129.89252363,ok,cont-2:id=1980(N3_vis_ap),,[1980]
2605,西山（再）,32.769675,129.89200857,ok,cont-2:id=1980(N3_vis_ap),,[1980]
2606,小ヶ倉,32.71597222,129.8763056,ok,cont-2:id=2082(N3_vis_al),,[2082]
2607,鹿尾,32.69745755,129.86322833,ok,cont-1:id=16(K122-Pg12_mscpe_hab),,[16]
2608,落矢,32.68188674,129.84386364,ok,cont-1:id=16(K122-Pg12_mscpe_hab),,[16]
2609,黒浜,32.63233919,129.79990039,ok,cont-1:id=889(O-S_pbg_a),,[889]
2610,高浜,32.59917482,129.78678181,ok,cont-1:id=79(K122-Pg12_mscpe_hg),,[79]
2611,宮崎,32.62745075,129.81914515,ok,cont-1:id=450(K122-Pg12_msp_hab),,[450]
2612,別所,32.74522436,130.25120545,ok,cont-4:id=2008(Q2_vas_al),500,[2008]
2613,中尾,32.77446657,129.93750987,ok,cont-1:id=2030(Pg2_sbs); cont-2:id=2082(N3_vis_al); cont-3:id=1980(N3_vis_ap); cont-5:id=1883(H_sad),500,[1883]
2614,湯河内溜池,32.71111528,130.30043354,ok,cont-4:id=1922(Q3_vas_al),,[1922]
2615,植松溜池,32.83115483,130.30168359,ok,cont-4:id=2008(Q2_vas_al),,[2008]
2616,六条溜池,32.84419088,130.26378613,ok,cont-4:id=2008(Q2_vas_al),,[2008]
2617,船津,32.93857069,130.16813087,ok,cont-4:id=852(Q12_vbs_al),,[852]
2618,夏峰溜池,32.83302778,130.2289444,ok,cont-4:id=2008(Q2_vas_al),,[2008]
2619,岡溜池,32.83683796,130.23169309,ok,cont-4:id=2008(Q2_vas_al),,[2008]
2620,重尾溜池,32.80527757,130.18333271,ok,cont-4:id=2008(Q2_vas_al),500,[2008]
2621,目保呂,34.54610092,129.3726963,ok,cont-2:id=1587(N1_sosma),,[1587]
2622,仁田,34.52864236,129.39538782,ok,cont-1:id=2137(Pg4_soss),,[2137]
2623,鶏知,34.25729638,129.29239019,ok,cont-2:id=2005(N1_vas_ai),,[2005]
2624,小浦,34.23121416,129.29970138,ok,cont-2:id=1612(N21_pam_a),,[1612]
2625,男女岳,33.83522089,129.74921446,ok,cont-2:id=2082(N3_vis_al),,[2082]
2626,勝本,33.82628112,129.7074491,ok,cont-2:id=1254(N3_vba_al),,[1254]
2627,梅ノ木,33.80058939,129.73142543,ok,cont-2:id=1254(N3_vba_al); cont-3:id=911(N3_vbs_al); cont-5:id=1883(H_sad),500,[1883]
2628,当田,33.72535256,129.72514404,ok,cont-2:id=2387(N3_vas_al),,[2387]
2629,永田,33.75111995,129.70422875,ok,cont-4:id=826(Q2_vbs_al),,[826]
2630,大根坂,33.50245496,129.54742041,ok,cont-2:id=1208(N2_vba_al),,[1208]
2631,鷹島,33.44308217,129.76922101,ok,cont-1:id=2035(Pg4_sbs); cont-2:id=1254(N3_vba_al),500,"[1254, 2035]"
2632,阿奈田,33.25449021,129.484515,ok,cont-2:id=880(N2_vbs_al); cont-3:id=2024(N2_vis_al); cont-5:id=1883(H_sad),500,[1883]
2633,池の上第1溜池,33.27835123,129.44812096,ok,cont-2:id=2024(N2_vis_al),,[2024]
2634,箕坪,33.35151817,129.48897029,ok,cont-2:id=1483(N2_vis_ai),,[1483]
2635,桜川,33.35667613,129.40928023,ok,cont-2:id=1208(N2_vba_al),,[1208]
2636,神曽根第2,33.35234207,129.51434096,ok,cont-2:id=1483(N2_vis_ai),,[1483]
2637,生月第1池,33.39525,129.4200833,ok,cont-2:id=1208(N2_vba_al),,[1208]
2638,神の川,33.3576835,129.41937312,ok,cont-2:id=1208(N2_vba_al),,[1208]
2639,落木場溜池,33.36835816,129.41741531,ok,cont-2:id=1208(N2_vba_al),,[1208]
2640,山頭溜池,33.37293028,129.41628831,ok,cont-2:id=1208(N2_vba_al),,[1208]
2641,宇久,33.26306652,129.09680448,ok,cont-4:id=1890(Q12_vis_al),,[1890]
2642,野崎,33.1875928,129.12594194,ok,cont-2:id=2362(N2_vas_ap),,[2362]
2643,青方,32.99000626,129.07194601,ok,cont-2:id=2083(N1_sns),,[2083]
2644,内闇,32.70925,128.809,ok,cont-2:id=2083(N1_sns); cont-3:id=1612(N21_pam_a); cont-5:id=1883(H_sad),500,"[2083, 1883, 1612]"
2645,福江,32.68186268,128.81830609,ok,cont-4:id=1163(Q2_vba_al); cont-5:id=1883(H_sad),500,"[1163, 1883]"
2646,宮ノ川,32.99882765,129.08143724,ok,cont-2:id=2141(N21_pim_a),,[2141]
2647,畑池,34.58363574,134.01129656,ok,cont-1:id=1624(K21_pam_a),,[1624]
2648,新小名郷池,34.5858504,134.01748474,ok,cont-1:id=1624(K21_pam_a),,[1624]
2649,大川原,32.7172888,128.68052705,ok,cont-2:id=2083(N1_sns),500,[2083]
2650,浦の川,32.71657886,128.75532636,ok,cont-2:id=2376(N2_vas_al),,[2376]
2651,繁敷,32.66091137,128.74984192,ok,cont-2:id=2083(N1_sns),,[2083]
2652,建山溜池,32.90577044,130.09317467,ok,cont-4:id=1580(Q2_vis_al); cont-5:id=2396(Q1-H_v_af),1000,[2396]
2653,山ノ神溜池,32.95743286,130.1441715,ok,cont-4:id=1890(Q12_vis_al),,[1890]
2654,山茶花溜池,32.96352778,130.1487778,ok,cont-4:id=826(Q2_vbs_al),,[826]
2655,湯舟溜池,32.93325801,130.88088744,ok,cont-4:id=1849(Q2_vis_ap),,[1849]
